Query	Subject	Evalue	PID	Subject_Pid	Coverage	Query_coverage
NODE_6_length_125980_cov_87.281550_116	COG1395	5.5e-90	0.4241	0.4377	1.032	0.9818
NODE_7_length_116193_cov_15.825812_51	COG0094	3.33e-57	0.4774	0.4111	0.8611	0.9226
NODE_7_length_116193_cov_15.825812_60	COG0091	2.67e-36	0.4014	0.475	1.183	0.9467
NODE_7_length_116193_cov_15.825812_82	COG0298	9.07e-24	0.3846	0.3659	0.9512	1.013
NODE_8_length_112668_cov_91.537734_27	COG2217	0	0.457	0.4698	1.028	0.9049
NODE_9_length_111157_cov_16.817258_79	COG0378	1.67e-49	0.3463	0.3515	1.015	0.9447
NODE_12_length_102272_cov_16.001243_14	COG1386	5.78e-31	0.2994	0.2554	0.8533	0.892
NODE_12_length_102272_cov_16.001243_75	COG1599	3.11e-24	0.2161	0.2236	1.034	0.9525
NODE_13_length_68512_cov_85.489369_26	COG2004	3.99e-33	0.5	0.4206	0.8411	0.7965
NODE_14_length_68432_cov_66.540765_16	COG1216	2.78e-40	0.2939	0.2197	0.7475	0.2358
NODE_15_length_61306_cov_84.763935_24	COG0460	1.19e-127	0.4353	0.4444	1.021	1.006
NODE_16_length_61116_cov_84.262029_3	COG0528	1.22e-66	0.2975	0.3025	1.017	1.076
NODE_16_length_61116_cov_84.262029_48	COG3608	1.98e-31	0.2602	0.1934	0.7432	0.8881
NODE_17_length_60787_cov_93.076972_13	COG1381	4.6e-14	0.259	0.1434	0.5538	0.5768
NODE_18_length_57661_cov_83.486854_46	COG1136	3.73e-43	0.4717	0.2212	0.469	1
NODE_21_length_49183_cov_77.902150_18	COG1764	2.17e-44	0.4462	0.4056	0.9091	0.942
NODE_29_length_39564_cov_89.439512_14	COG0674	5.11e-136	0.4049	0.4082	1.008	0.9608
NODE_40_length_31484_cov_80.441940_17	COG0644	1.11e-98	0.3216	0.3232	1.005	1.008
NODE_41_length_31138_cov_100.698754_25	COG1051	1.06e-12	0.3214	0.2483	0.7724	0.5333
NODE_42_length_30616_cov_80.419660_11	COG3291	6.93e-27	0.2718	0.2727	1.003	0.2019
NODE_47_length_29760_cov_14.955867_27	COG1364	8.37e-154	0.482	0.4975	1.032	1.022
NODE_47_length_29760_cov_14.955867_28	COG0548	3.35e-62	0.397	0.4	1.008	0.9926
NODE_66_length_24400_cov_88.322904_11	COG0441	0	0.4926	0.5093	1.034	0.9413
NODE_89_length_18731_cov_68.749759_3	COG2234	5.35e-27	0.3214	0.1448	0.4506	0.4569
NODE_94_length_17947_cov_82.703581_8	COG1060	1.32e-149	0.4337	0.4243	0.9784	0.9731
NODE_162_length_8813_cov_11.472527_8	COG2244	3.43e-17	0.1773	0.1792	1.01	0.9168
NODE_175_length_7596_cov_89.744913_3	COG2183	0	0.5096	0.4744	0.9308	1.024
NODE_179_length_7456_cov_23.868004_4	COG1134	1.62e-31	0.5195	0.1606	0.3092	0.3929
NODE_208_length_5815_cov_16.029453_3	COG1045	1.64e-23	0.3967	0.2474	0.6237	0.7423
NODE_609_length_469_cov_3.765306_1	COG4422	2.79e-18	0.4444	0.112	0.252	0.875
NODE_1_length_174676_cov_75.610868_153	COG0677	6.95e-164	0.4444	0.4587	1.032	0.9847
NODE_3_length_156794_cov_85.676493_49	COG0513	4.88e-169	0.3891	0.3762	0.9669	0.9394
NODE_3_length_156794_cov_85.676493_94	COG0001	0	0.533	0.5231	0.9815	1.014
NODE_6_length_125980_cov_87.281550_79	COG4912	4.47e-43	0.3442	0.3333	0.9685	0.9267
NODE_8_length_112668_cov_91.537734_30	COG0524	4.11e-59	0.2654	0.2637	0.9936	1.023
NODE_9_length_111157_cov_16.817258_16	COG0059	1.52e-180	0.6006	0.5828	0.9704	0.997
NODE_9_length_111157_cov_16.817258_85	COG0284	5.82e-57	0.3506	0.3375	0.9625	1.065
NODE_11_length_105680_cov_79.303012_28	COG2157	3.28e-18	0.4557	0.4235	0.9294	1.026
NODE_11_length_105680_cov_79.303012_102	COG1132	2.61e-161	0.3462	0.3492	1.009	0.9549
NODE_17_length_60787_cov_93.076972_19	COG0739	4.14e-26	0.2311	0.2202	0.9531	0.9531
NODE_18_length_57661_cov_83.486854_56	COG4048	2.15e-49	0.5254	0.5041	0.9593	0.944
NODE_21_length_49183_cov_77.902150_2	COG0047	1.59e-116	0.5022	0.4978	0.9913	0.9502
NODE_23_length_45256_cov_14.588791_29	COG0131	3.78e-64	0.4271	0.4205	0.9846	1.049
NODE_24_length_43940_cov_88.632788_32	COG0474	0	0.2941	0.313	1.064	1.019
NODE_26_length_43493_cov_69.576032_26	COG0136	2.25e-120	0.4056	0.4371	1.078	1.065
NODE_27_length_41000_cov_82.492266_39	COG1192	7.69e-82	0.4353	0.4286	0.9846	0.9733
NODE_29_length_39564_cov_89.439512_24	COG1142	2.48e-33	0.3046	0.2788	0.9152	0.9679
NODE_34_length_36600_cov_71.846864_4	COG0402	2.29e-23	0.2116	0.1995	0.943	1.037
NODE_34_length_36600_cov_71.846864_27	COG0182	1.61e-150	0.5057	0.5144	1.017	1.009
NODE_46_length_29871_cov_96.370142_11	COG2262	1.17e-148	0.4776	0.4404	0.9221	0.9595
NODE_49_length_29195_cov_16.573116_5	COG1467	1.12e-64	0.3128	0.3724	1.191	0.9951
NODE_63_length_24989_cov_17.225112_12	COG0648	1.16e-53	0.2963	0.2857	0.9643	1.004
NODE_71_length_23597_cov_66.080230_18	COG2849	9.46e-21	0.2564	0.2609	1.017	0.8182
NODE_80_length_21122_cov_73.829936_9	COG0535	6.55e-19	0.2571	0.1556	0.6052	0.4751
NODE_93_length_18093_cov_92.739842_7	COG0169	2.4e-66	0.3485	0.3251	0.9329	1.056
NODE_101_length_16387_cov_16.036787_13	COG1405	5.08e-151	0.6296	0.6561	1.042	0.955
NODE_109_length_15321_cov_57.529389_8	COG0642	1.76e-53	0.3154	0.244	0.7738	0.4019
NODE_115_length_15064_cov_86.557283_9	COG4775	1.57e-35	0.1765	0.1802	1.021	0.9654
NODE_137_length_11504_cov_109.690732_6	COG0356	1.22e-27	0.2789	0.2845	1.02	0.6953
NODE_204_length_6163_cov_115.179757_4	COG1475	1.39e-49	0.415	0.3458	0.8333	0.6803
NODE_209_length_5801_cov_110.337526_2	COG0724	5.71e-17	0.35	0.1373	0.3922	1
NODE_230_length_5033_cov_17.789346_1	COG1362	2.97e-135	0.3198	0.3249	1.016	0.9367
NODE_346_length_2248_cov_4.187011_1	COG0553	2.72e-14	0.1758	0.1443	0.821	1.003
NODE_395_length_1596_cov_422.228440_1	COG5421	2.57e-12	0.1833	0.1188	0.6479	0.6258
NODE_1_length_174676_cov_75.610868_64	COG0516	3.22e-41	0.2915	0.3824	1.312	0.4496
NODE_2_length_162612_cov_78.117187_12	COG1942	2.12e-12	0.3016	0.2754	0.913	0.9692
NODE_3_length_156794_cov_85.676493_139	COG4906	3.68e-73	0.3115	0.3218	1.033	1.017
NODE_5_length_138743_cov_15.678321_121	COG4051	3.07e-22	0.2989	0.2723	0.9109	0.9735
NODE_7_length_116193_cov_15.825812_57	COG0023	4.41e-37	0.5494	0.4808	0.875	0.91
NODE_7_length_116193_cov_15.825812_111	COG3177	5.23e-18	0.2521	0.1724	0.6839	0.7461
NODE_7_length_116193_cov_15.825812_138	COG1180	2.26e-36	0.2822	0.2615	0.9269	1.039
NODE_8_length_112668_cov_91.537734_14	COG0585	1.04e-123	0.3643	0.3769	1.034	1.005
NODE_8_length_112668_cov_91.537734_28	COG1384	0	0.4484	0.4587	1.023	1.009
NODE_8_length_112668_cov_91.537734_58	COG2226	1.69e-12	0.2641	0.1176	0.4454	0.5248
NODE_9_length_111157_cov_16.817258_45	COG0533	3.8e-147	0.4609	0.4649	1.009	1.049
NODE_10_length_107865_cov_90.702212_69	COG1131	6.89e-106	0.4139	0.4266	1.031	1
NODE_18_length_57661_cov_83.486854_43	COG0784	1.16e-16	0.2222	0.2154	0.9692	0.84
NODE_25_length_43588_cov_89.433017_3	COG1539	2.5e-37	0.3879	0.3719	0.9587	0.928
NODE_28_length_40494_cov_90.345696_24	COG0392	2.69e-25	0.253	0.2609	1.031	0.9822
NODE_28_length_40494_cov_90.345696_42	COG0596	1.13e-22	0.1863	0.1738	0.9326	1.004
NODE_31_length_37357_cov_13.731411_8	COG0531	5.06e-28	0.2156	0.1953	0.9056	0.9234
NODE_35_length_35877_cov_118.067291_20	COG0092	3.92e-87	0.5323	0.4592	0.8627	0.834
NODE_37_length_34206_cov_14.013595_33	COG2101	4.99e-99	0.6648	0.6432	0.9676	0.9781
NODE_39_length_31805_cov_92.274300_8	COG2356	1.83e-36	0.2571	0.2658	1.034	0.702
NODE_44_length_30134_cov_98.500615_16	COG0706	7.86e-50	0.2769	0.2866	1.035	0.5039
NODE_45_length_29892_cov_79.173470_4	COG0072	8.46e-179	0.3537	0.3646	1.031	0.8282
NODE_55_length_27367_cov_83.765775_23	COG1024	1.96e-62	0.3294	0.3268	0.9922	0.9961
NODE_56_length_26632_cov_79.162493_13	COG1103	0	0.6152	0.6152	1	0.9974
NODE_69_length_24033_cov_113.446443_10	COG3392	3.47e-12	0.3882	0.1	0.2576	0.7522
NODE_76_length_22892_cov_94.898269_7	COG0688	1.45e-42	0.2563	0.2552	0.9958	0.8848
NODE_79_length_21609_cov_73.352870_16	COG0589	3.77e-11	0.2192	0.2078	0.9481	0.5105
NODE_96_length_17432_cov_100.036070_12	COG2086	9.31e-55	0.3346	0.3385	1.012	1.052
NODE_103_length_15960_cov_11.121514_8	COG0175	3.22e-18	0.2122	0.2261	1.065	0.648
NODE_151_length_10225_cov_83.457430_4	COG0612	1.84e-50	0.2173	0.2352	1.082	0.4948
NODE_193_length_6736_cov_90.930470_1	COG3291	5.84e-14	0.2947	0.2054	0.697	0.1415
NODE_250_length_4153_cov_73.934004_3	COG0037	3.75e-46	0.2594	0.255	0.9832	0.6629
NODE_279_length_3532_cov_25.744139_4	COG0071	2.69e-27	0.3309	0.3082	0.9315	0.9379
NODE_287_length_3332_cov_2.699232_4	COG0338	1.08e-76	0.3833	0.4197	1.095	0.8065
NODE_292_length_3241_cov_112.614096_1	COG2062	2.87e-37	0.3313	0.3313	1	1
NODE_306_length_2900_cov_18.246192_2	COG0281	2.52e-176	0.4902	0.463	0.9444	0.8608
NODE_1_length_174676_cov_75.610868_47	COG4747	1.55e-65	0.5105	0.5141	1.007	0.9931
NODE_2_length_162612_cov_78.117187_35	COG0463	5.92e-28	0.1972	0.1959	0.9931	0.7101
NODE_4_length_156707_cov_15.332159_33	COG0373	1.28e-113	0.3848	0.3913	1.017	0.9546
NODE_5_length_138743_cov_15.678321_137	COG1095	4.4e-68	0.5355	0.5355	1	0.9683
NODE_6_length_125980_cov_87.281550_29	COG4065	0	0.639	0.6563	1.027	0.994
NODE_9_length_111157_cov_16.817258_33	COG1632	3.5e-81	0.5873	0.5692	0.9692	0.8147
NODE_10_length_107865_cov_90.702212_50	COG0473	5.94e-159	0.5378	0.5316	0.9885	1.046
NODE_10_length_107865_cov_90.702212_52	COG0065	0	0.5131	0.5106	0.9953	1.007
NODE_11_length_105680_cov_79.303012_24	COG3420	1.21e-11	0.2206	0.1887	0.8554	0.239
NODE_11_length_105680_cov_79.303012_40	COG0550	0	0.3395	0.3561	1.049	0.8458
NODE_12_length_102272_cov_16.001243_4	COG0235	1.39e-52	0.395	0.3607	0.9132	0.9901
NODE_12_length_102272_cov_16.001243_93	COG1849	1.66e-32	0.4615	0.4667	1.011	0.91
NODE_19_length_54512_cov_14.152824_37	COG0731	4.22e-86	0.4167	0.3885	0.9324	0.8652
NODE_20_length_53612_cov_15.351191_26	COG4443	3.71e-35	0.6479	0.6389	0.9861	0.9221
NODE_22_length_46028_cov_91.703641_18	COG0167	1.24e-115	0.4263	0.429	1.006	1.033
NODE_25_length_43588_cov_89.433017_9	COG0260	2.08e-157	0.3968	0.3567	0.899	0.9218
NODE_37_length_34206_cov_14.013595_29	COG0534	4.13e-64	0.2742	0.2681	0.978	0.9737
NODE_42_length_30616_cov_80.419660_19	COG0566	9.9e-40	0.3377	0.2	0.5923	0.6844
NODE_43_length_30340_cov_108.852394_14	COG1898	3.45e-78	0.5454	0.5549	1.017	0.9617
NODE_47_length_29760_cov_14.955867_14	COG0343	3.33e-113	0.3245	0.328	1.011	0.5829
NODE_53_length_28243_cov_80.347582_19	COG2217	6.68e-62	0.487	0.1052	0.216	0.9872
NODE_55_length_27367_cov_83.765775_9	COG3118	1.31e-27	0.3905	0.1349	0.3454	0.9906
NODE_62_length_25314_cov_100.626540_1	COG0057	5.32e-134	0.485	0.4836	0.997	0.9882
NODE_64_length_24987_cov_69.371618_5	COG0340	4.75e-40	0.275	0.2773	1.008	0.9959
NODE_85_length_19958_cov_88.708214_8	COG1674	4.31e-135	0.3918	0.2238	0.5711	0.6057
NODE_97_length_17181_cov_75.643534_2	COG1430	1.53e-37	0.4	0.3333	0.8333	0.5966
NODE_109_length_15321_cov_57.529389_14	COG0863	1.75e-49	0.2806	0.2583	0.9205	1.033
NODE_110_length_15222_cov_93.632684_7	COG4152	6.56e-103	0.4276	0.4333	1.013	0.9775
NODE_118_length_14003_cov_100.052061_7	COG0642	4.85e-35	0.2952	0.1845	0.625	0.5316
NODE_183_length_7234_cov_77.509292_1	COG0537	2.72e-32	0.3551	0.3551	1	1.045
NODE_357_length_2154_cov_14.671642_1	COG1106	3e-12	0.1837	0.2129	1.159	1.002
NODE_392_length_1631_cov_92.469755_1	COG1957	2.15e-22	0.2455	0.2187	0.8907	0.9422
NODE_1_length_174676_cov_75.610868_41	COG0371	1.25e-129	0.4581	0.4556	0.9944	1.029
NODE_2_length_162612_cov_78.117187_38	COG1216	6.33e-52	0.2997	0.2918	0.9738	1.014
NODE_2_length_162612_cov_78.117187_95	COG0255	4.03e-11	0.3429	0.3478	1.014	0.9859
NODE_3_length_156794_cov_85.676493_43	COG0589	2.02e-21	0.3	0.2922	0.974	1.042
NODE_4_length_156707_cov_15.332159_80	COG0175	1.52e-54	0.281	0.295	1.05	0.4261
NODE_5_length_138743_cov_15.678321_90	COG0719	1.25e-85	0.3313	0.2621	0.7913	0.801
NODE_8_length_112668_cov_91.537734_2	COG0168	2.95e-96	0.33	0.3307	1.002	1.008
NODE_9_length_111157_cov_16.817258_76	COG2890	1.28e-30	0.3093	0.2143	0.6929	1.026
NODE_9_length_111157_cov_16.817258_80	COG0151	3.66e-170	0.4132	0.4229	1.023	0.9932
NODE_11_length_105680_cov_79.303012_82	COG0798	1.81e-121	0.5161	0.5146	0.9971	0.9191
NODE_13_length_68512_cov_85.489369_59	COG0586	1.76e-46	0.3734	0.2837	0.7596	0.7822
NODE_15_length_61306_cov_84.763935_17	COG0031	1.51e-140	0.5947	0.5967	1.003	0.9149
NODE_16_length_61116_cov_84.262029_57	COG1900	6.95e-129	0.3563	0.411	1.153	1.007
NODE_19_length_54512_cov_14.152824_10	COG0495	2.46e-166	0.2916	0.312	1.07	0.9111
NODE_19_length_54512_cov_14.152824_39	COG0655	2.74e-28	0.2814	0.2705	0.9614	0.6238
NODE_39_length_31805_cov_92.274300_18	COG0705	2.86e-20	0.243	0.2281	0.9386	0.7086
NODE_39_length_31805_cov_92.274300_20	COG0694	6.87e-23	0.4359	0.3656	0.8387	1.013
NODE_42_length_30616_cov_80.419660_3	COG0359	5.66e-44	0.3893	0.3919	1.007	0.9933
NODE_44_length_30134_cov_98.500615_13	COG0740	1.15e-87	0.5608	0.53	0.945	0.8147
NODE_47_length_29760_cov_14.955867_1	COG0152	2.88e-26	0.2961	0.2146	0.7247	0.9781
NODE_52_length_28942_cov_86.086333_4	COG1429	0	0.3769	0.3883	1.03	0.9972
NODE_54_length_27760_cov_92.635264_15	COG2137	6.93e-19	0.2766	0.2241	0.8103	0.9038
NODE_56_length_26632_cov_79.162493_19	COG1718	1.61e-112	0.5159	0.4851	0.9403	0.9844
NODE_63_length_24989_cov_17.225112_13	COG0122	2.09e-36	0.228	0.2	0.8772	0.9542
NODE_70_length_23870_cov_69.754760_2	COG1480	1.33e-115	0.2955	0.3086	1.044	1.037
NODE_99_length_17036_cov_100.009611_4	COG2172	8.08e-26	0.3053	0.274	0.8973	0.9493
NODE_99_length_17036_cov_100.009611_7	COG1379	7.35e-23	0.249	0.1563	0.6278	1.05
NODE_99_length_17036_cov_100.009611_10	COG1894	0	0.5579	0.5566	0.9976	0.7074
NODE_100_length_16440_cov_72.171362_7	COG1033	6.55e-90	0.263	0.2847	1.083	0.9728
NODE_104_length_15774_cov_97.478117_5	COG0655	5.36e-39	0.3296	0.285	0.8647	1.017
NODE_113_length_15166_cov_86.275366_4	COG1867	3.27e-164	0.4818	0.4868	1.011	1.003
NODE_118_length_14003_cov_100.052061_10	COG0416	2.54e-92	0.3436	0.3314	0.9645	1.048
NODE_123_length_13522_cov_7.110450_11	COG0119	4.02e-12	0.2174	0.1467	0.6748	0.5227
NODE_187_length_7121_cov_125.160278_4	COG1427	7.82e-33	0.2602	0.254	0.9762	0.984
NODE_190_length_6921_cov_84.643922_2	COG1952	8.12e-13	0.2632	0.2229	0.8471	1.008
NODE_212_length_5617_cov_25.980325_1	COG0596	5.11e-30	0.2234	0.2234	1	1.048
NODE_236_length_4719_cov_59.004308_1	COG0793	9.94e-99	0.4018	0.3227	0.803	0.5821
NODE_250_length_4153_cov_73.934004_2	COG1506	3.14e-43	0.3096	0.1403	0.4532	0.7784
NODE_255_length_3982_cov_96.928297_2	COG0344	1.5e-50	0.3627	0.37	1.02	0.9714
NODE_273_length_3660_cov_11.465811_2	COG4096	3.95e-24	0.383	0.04114	0.1074	0.7833
NODE_574_length_513_cov_3.532110_1	COG0286	9.04e-16	0.2515	0.08793	0.3497	1.049
NODE_3_length_156794_cov_85.676493_77	COG2123	2.76e-112	0.556	0.5478	0.9853	1
NODE_3_length_156794_cov_85.676493_172	COG0214	0	0.7466	0.7365	0.9865	0.9966
NODE_4_length_156707_cov_15.332159_4	COG0475	1.05e-47	0.2488	0.2645	1.063	0.986
NODE_4_length_156707_cov_15.332159_128	COG1722	2.14e-15	0.3857	0.3333	0.8642	0.9859
NODE_5_length_138743_cov_15.678321_132	COG0407	4.62e-38	0.2446	0.1932	0.7898	0.7989
NODE_8_length_112668_cov_91.537734_32	COG0794	1.37e-58	0.285	0.2822	0.9901	1.026
NODE_9_length_111157_cov_16.817258_65	COG1293	2.91e-115	0.3282	0.3422	1.043	0.9145
NODE_10_length_107865_cov_90.702212_22	COG0503	4.29e-45	0.3389	0.3408	1.006	0.9524
NODE_25_length_43588_cov_89.433017_2	COG0008	6e-128	0.31	0.3475	1.121	0.9463
NODE_26_length_43493_cov_69.576032_1	COG1343	1.55e-25	0.4302	0.4157	0.9663	0.9773
NODE_31_length_37357_cov_13.731411_33	COG1373	4.24e-21	0.2196	0.2312	1.053	1.002
NODE_33_length_36654_cov_88.376657_7	COG0637	1.97e-50	0.3301	0.3122	0.9457	0.9631
NODE_37_length_34206_cov_14.013595_25	COG0613	5.2e-26	0.2337	0.2364	1.012	0.8182
NODE_41_length_31138_cov_100.698754_9	COG0086	0	0.4402	0.474	1.077	0.6071
NODE_42_length_30616_cov_80.419660_5	COG0360	3.65e-28	0.3772	0.3839	1.018	0.912
NODE_48_length_29403_cov_87.015549_19	COG0541	0	0.5734	0.5632	0.9823	1.005
NODE_53_length_28243_cov_80.347582_24	COG0483	5.31e-61	0.337	0.35	1.038	0.9747
NODE_54_length_27760_cov_92.635264_1	COG1003	0	0.5509	0.5565	1.01	0.5241
NODE_56_length_26632_cov_79.162493_6	COG3461	1.04e-35	0.5269	0.4757	0.9029	0.93
NODE_56_length_26632_cov_79.162493_12	COG4978	2.57e-18	0.2745	0.2745	1	0.9808
NODE_70_length_23870_cov_69.754760_11	COG0232	1.62e-52	0.2577	0.2646	1.027	1.14
NODE_73_length_23363_cov_83.367216_4	COG1596	1.96e-15	0.253	0.1757	0.6946	0.6336
NODE_74_length_23217_cov_90.457260_7	COG2012	5.97e-29	0.6	0.5625	0.9375	0.974
NODE_76_length_22892_cov_94.898269_9	COG1825	9.09e-19	0.3222	0.3118	0.9677	0.4
NODE_83_length_20414_cov_14.956582_7	COG2025	1.32e-23	0.25	0.147	0.5879	0.7931
NODE_85_length_19958_cov_88.708214_10	COG0481	0	0.6174	0.6103	0.9884	1
NODE_88_length_18877_cov_14.061383_8	COG0451	3.09e-68	0.328	0.328	1	1.04
NODE_95_length_17589_cov_99.665315_18	COG1433	7.02e-15	0.3263	0.2562	0.7851	0.8407
NODE_136_length_11995_cov_109.429183_6	COG0761	2.55e-68	0.3219	0.3197	0.9932	1.021
NODE_156_length_9517_cov_83.913242_5	COG2433	1.41e-67	0.2902	0.1687	0.5813	0.9896
NODE_171_length_7773_cov_91.535863_4	COG0624	1.93e-70	0.2401	0.2665	1.11	0.9934
NODE_172_length_7716_cov_91.486189_9	COG0024	1.57e-68	0.2965	0.3686	1.243	1.019
NODE_230_length_5033_cov_17.789346_2	COG2226	1.26e-75	0.4177	0.416	0.9958	0.948
NODE_290_length_3287_cov_78.700312_2	COG1807	3.11e-35	0.2507	0.1738	0.6935	0.748
NODE_314_length_2854_cov_93.740727_1	COG0791	7.86e-19	0.2954	0.198	0.6701	0.3657
NODE_405_length_1449_cov_7.718659_2	COG1154	3.42e-180	0.4987	0.3094	0.6204	0.9848
NODE_2_length_162612_cov_78.117187_7	COG1121	2.47e-100	0.4245	0.4094	0.9646	0.9839
NODE_2_length_162612_cov_78.117187_105	COG0439	0	0.6171	0.6102	0.9889	0.897
NODE_4_length_156707_cov_15.332159_88	COG0112	1.3e-178	0.4064	0.3995	0.9831	0.9486
NODE_4_length_156707_cov_15.332159_93	COG0370	3.69e-149	0.3343	0.3384	1.012	1.03
NODE_4_length_156707_cov_15.332159_123	COG1074	1.38e-54	0.1959	0.1993	1.018	1.215
NODE_5_length_138743_cov_15.678321_127	COG1108	7.54e-43	0.2662	0.2701	1.015	0.9488
NODE_6_length_125980_cov_87.281550_86	COG0491	1.91e-23	0.276	0.2103	0.7619	0.4211
NODE_7_length_116193_cov_15.825812_12	COG0583	2.24e-13	0.2367	0.1347	0.569	0.6306
NODE_7_length_116193_cov_15.825812_129	COG1661	1.17e-14	0.25	0.2553	1.021	1
NODE_9_length_111157_cov_16.817258_26	COG1258	1.54e-131	0.4324	0.4422	1.023	1
NODE_9_length_111157_cov_16.817258_102	COG1418	2.17e-13	0.2671	0.1757	0.6577	0.7487
NODE_11_length_105680_cov_79.303012_30	COG2097	7.9e-31	0.5926	0.5393	0.9101	0.9878
NODE_12_length_102272_cov_16.001243_5	COG1498	1.43e-94	0.3704	0.3544	0.957	1.05
NODE_13_length_68512_cov_85.489369_6	COG1413	5.28e-27	0.3781	0.2269	0.6	1.063
NODE_31_length_37357_cov_13.731411_35	COG0128	1.56e-153	0.3906	0.3879	0.993	1.017
NODE_40_length_31484_cov_80.441940_2	COG2150	4.36e-67	0.5	0.503	1.006	1
NODE_49_length_29195_cov_16.573116_2	COG0501	5.13e-54	0.3234	0.3245	1.003	0.9498
NODE_52_length_28942_cov_86.086333_6	COG0811	1.13e-25	0.2266	0.213	0.9398	0.9355
NODE_53_length_28243_cov_80.347582_16	COG2832	9.55e-17	0.2727	0.2773	1.017	0.968
NODE_56_length_26632_cov_79.162493_17	COG1389	0	0.4765	0.4703	0.987	1.008
NODE_57_length_26396_cov_76.010069_7	COG0590	6.87e-52	0.4333	0.3421	0.7895	0.7692
NODE_81_length_20764_cov_83.266593_5	COG0149	3.99e-109	0.4922	0.502	1.02	1
NODE_84_length_20016_cov_85.482572_4	COG4775	1.03e-12	0.2	0.1567	0.7833	1.073
NODE_115_length_15064_cov_86.557283_6	COG4912	6.08e-28	0.2661	0.2613	0.982	0.9397
NODE_118_length_14003_cov_100.052061_13	COG2253	5.5e-11	0.255	0.1977	0.7752	0.722
NODE_133_length_12165_cov_82.745864_5	COG0812	2.17e-87	0.3245	0.378	1.165	1.003
NODE_136_length_11995_cov_109.429183_4	COG0101	1.07e-84	0.4033	0.3684	0.9135	1.008
NODE_240_length_4546_cov_92.444171_1	COG1215	5.81e-31	0.2252	0.1913	0.8497	0.9739
NODE_244_length_4383_cov_11.816071_1	COG3513	4.83e-47	0.2199	0.238	1.083	0.8226
NODE_266_length_3765_cov_74.372831_1	COG1506	1.98e-63	0.2373	0.2339	0.9855	0.8667
NODE_267_length_3761_cov_48.637079_3	COG0347	4.2e-52	0.6339	0.6339	1	0.9912
NODE_268_length_3757_cov_42.714946_2	COG2098	4.34e-47	0.5481	0.4914	0.8966	0.9811
NODE_282_length_3450_cov_93.404684_2	COG1162	3.01e-103	0.4108	0.4286	1.043	1.01
NODE_307_length_2893_cov_34.807528_2	COG1629	1.4e-19	0.1473	0.1354	0.9193	0.8803
NODE_5_length_138743_cov_15.678321_1	COG2047	6.78e-89	0.4606	0.4535	0.9845	1.02
NODE_6_length_125980_cov_87.281550_65	COG1151	3.45e-179	0.3571	0.3472	0.9722	1.131
NODE_7_length_116193_cov_15.825812_19	COG0175	1.01e-54	0.3253	0.3103	0.954	0.3879
NODE_7_length_116193_cov_15.825812_22	COG0563	9.93e-63	0.4171	0.4944	1.185	1.01
NODE_8_length_112668_cov_91.537734_7	COG0495	0	0.3119	0.3391	1.087	0.9296
NODE_8_length_112668_cov_91.537734_37	COG2896	9.47e-134	0.456	0.4348	0.9534	0.8822
NODE_9_length_111157_cov_16.817258_32	COG0417	1.4e-164	0.3225	0.3258	1.01	0.9988
NODE_9_length_111157_cov_16.817258_64	COG4198	1.84e-48	0.2819	0.2839	1.007	1.036
NODE_11_length_105680_cov_79.303012_57	COG0053	1.14e-76	0.3794	0.352	0.9276	0.9625
NODE_11_length_105680_cov_79.303012_73	COG1032	7.03e-64	0.2715	0.2449	0.902	0.9693
NODE_12_length_102272_cov_16.001243_49	COG0644	3.58e-66	0.2551	0.2525	0.9899	1.026
NODE_12_length_102272_cov_16.001243_111	COG0105	4.46e-82	0.6641	0.6296	0.9481	0.8889
NODE_12_length_102272_cov_16.001243_113	COG2053	5.08e-29	0.7576	0.7246	0.9565	0.9296
NODE_16_length_61116_cov_84.262029_27	COG0655	1e-49	0.3636	0.3478	0.9565	1.048
NODE_17_length_60787_cov_93.076972_30	COG0596	5.42e-30	0.1977	0.1844	0.9326	0.9813
NODE_22_length_46028_cov_91.703641_37	COG0460	2.62e-132	0.4708	0.4595	0.976	0.7593
NODE_26_length_43493_cov_69.576032_29	COG0527	4.58e-106	0.304	0.3087	1.016	1.115
NODE_42_length_30616_cov_80.419660_4	COG0238	1.79e-26	0.6032	0.5067	0.84	0.7159
NODE_42_length_30616_cov_80.419660_14	COG3760	7.51e-23	0.2595	0.25	0.9634	0.9405
NODE_61_length_25471_cov_92.689415_17	COG2710	2.75e-48	0.2057	0.1886	0.9167	1.161
NODE_63_length_24989_cov_17.225112_5	COG1772	3.84e-63	0.4375	0.4326	0.9888	0.9617
NODE_67_length_24356_cov_78.907986_7	COG0284	1.64e-52	0.2533	0.2417	0.9542	1.055
NODE_67_length_24356_cov_78.907986_19	COG1992	1.53e-53	0.4962	0.3646	0.7348	0.8526
NODE_83_length_20414_cov_14.956582_9	COG1986	1.54e-57	0.4167	0.4	0.96	0.5266
NODE_88_length_18877_cov_14.061383_18	COG1208	3.26e-66	0.2809	0.2095	0.7458	1.043
NODE_103_length_15960_cov_11.121514_13	COG5012	2.47e-48	0.4011	0.3216	0.8018	0.6947
NODE_112_length_15182_cov_64.197881_6	COG3225	6.42e-13	0.1922	0.2119	1.102	0.9966
NODE_122_length_13567_cov_86.434618_9	COG1506	3.46e-99	0.2425	0.2597	1.071	0.9432
NODE_137_length_11504_cov_109.690732_2	COG0056	0	0.6152	0.6409	1.042	0.9962
